0.0,EmbeddedStatementBinder
0.0,FixedStatementBinder
0.0,UsingStatementBinder
0.0,RootBinder
0.0,WithNullableContextBinder
0.0,GetInRecordBodyBinder
0.0,CreateBodyBinder
0.0,_weakBodyBinder
0.0,TryGetBodyBinder
0.0,开敷歡杉潮敲
0.0,AccessibilityBodyBinder
0.0,ExpressionFieldFinder
0.0,RetargetedTypeMethodFinder
0.0,UnmatchedGotoFinder
0.0,UnprocessedDocumentationCommentFinder
0.0,DynamicTypeDecoder
0.0,NullableTypeDecoder
0.0,TupleTypeDecoder
0.0,NativeIntegerTypeDecoder
0.0,TupleNamesEncoder
0.0,DynamicTransformsEncoder
0.0,NativeIntegerTransformsEncoder
0.0,ConsistentSymbolOrder
0.0,_lazyMembersInDeclarationOrder
0.0,BuildArgumentsInEvaluationOrder
0.0,MakeArgumentsInEvaluationOrder
0.0,ReverseLastTwoParameterOrder
0.0,IsFixedBuffer
0.0,ResetIdentBuffer
0.0,GrowIdentBuffer
0.0,_identBuffer
0.0,get_Manager
0.0,CommonGetBoundReferenceManager
0.0,s_resourceManager
0.0,get_AnonymousTypeManager
0.0,_anonymousTypeManager
0.0,GetSnapshotManager
0.0,_lazySnapshotManager
0.0,ScanNumericLiteralSingleInteger
0.0,AsNativeInteger
0.0,ContainsNativeInteger
0.0,ScanInteger
0.0,NameSymbolSearcher
0.0,PredicateSymbolSearcher
0.0,AbstractSymbolSearcher
0.0,CSharpSymbolMatcher
0.0,SymbolDistinguisher
0.0,CanDowngradeConversionFromLambdaToNeither
0.0,GetExplicitInterfaceSpecifier
0.0,ParseArrayRankSpecifier
0.0,PointerTypeModsFollowedByRankAndDimensionSpecifier
0.0,ScanFormatSpecifier
0.0,IsAnonymousFunctionAsyncModifier
0.0,ReconsideredTypeAsAsyncModifier
0.0,ReconsiderTypeAsAsyncModifier
0.0,IsMisplacedModifier
0.0,CheckUnsafeModifier
0.0,HasInAttributeModifier
0.0,HasOutAttributeModifier
0.0,IsNonContextualModifier
0.0,RequiredCustomModifier
0.0,OptionalCustomModifier
0.0,CSharpCustomModifier
0.0,ToDeclarationModifier
0.0,IsDeclarationModifier
0.0,IsAdditionalLocalFunctionModifier
0.0,IsCallingConventionModifier
0.0,IsParameterModifier
0.0,IsPossibleAccessorModifier
0.0,ShouldAsyncBeTreatedAsModifier
0.0,ContainsModifier
0.0,HasIsExternalInitModifier
0.0,CheckNewModifier
0.0,HasNameQualifier
0.0,BindIdentifier
0.0,IsOutVarDiscardIdentifier
0.0,_nextWhenNodeIdentifier
0.0,VariableIdentifier
0.0,EscapeIdentifier
0.0,TruncateIdentifier
0.0,IsTrueIdentifier
0.0,ScanIdentifier
0.0,ConvertToIdentifier
0.0,IsLocalFunctionAfterIdentifier
0.0,GetIdentifier
0.0,ClsComplianceChecker
0.0,get_QuickAttributeChecker
0.0,CreatePredefinedQuickAttributeChecker
0.0,_lazyPredefinedQuickAttributeChecker
0.0,AlwaysAssignedWalker
0.0,DefinitelyAssignedWalker
0.0,VariablesDeclaredWalker
0.0,LocalUsedWalker
0.0,BoundTreeWalker
0.0,RegionReachableWalker
0.0,WhenClauseMightAssignPatternVariableWalker
0.0,IteratorAndAsyncCaptureWalker
0.0,ReadWriteWalker
0.0,DataFlowsInWalker
0.0,UnassignedVariablesWalker
0.0,UnassignedAddressTakenVariablesWalker
0.0,ExitPointsWalker
0.0,EntryPointsWalker
0.0,ExitWalker
0.0,DocumentationCommentWalker
0.0,DataFlowsOutWalker
0.0,EnterNewWalker
0.0,ConflictMarker
0.0,FindWorker
0.0,GetSpeculativeTypeInfoWorker
0.0,MakeOverriddenOrHiddenMembersWorker
0.0,GetMembersWorker
0.0,BindForEachPartsWorker
0.0,CreateInterpolatedStringHandler
0.0,InterpolatedStringPartsAreValidInDefaultHandler
0.0,SynthesizedMetadataCompiler
0.0,CSharpCompiler
0.0,DocumentationCommentCompiler
0.0,SpillSequenceSpiller
0.0,PatternExplainer
0.0,_constructedContainer
0.0,SynthesizedContainer
0.0,GetOrAddCacheContainer
0.0,DynamicSiteContainer
0.0,_currentDynamicCallSiteContainer
0.0,CreateCallSiteContainer
0.0,GetDeclaredTypeMemberContainer
0.0,InterpolatedStringScanner
0.0,FinallyCloner
0.0,GetNewUnderlyingOwner
0.0,SkipBadListTokensWithExpectedKindHelper
0.0,GetDeclaringSyntaxReferenceHelper
0.0,SkipBadListTokensWithErrorCodeHelper
0.0,IsAccessibleHelper
0.0,ParseCrefTypeHelper
0.0,PopulateHelper
0.0,GetSpeculativelyBoundExpressionHelper
0.0,EmitBinaryCondOperatorHelper
0.0,ConstraintsHelper
0.0,CanUnifyHelper
0.0,TryEmitReadonlySpanAsBlobWrapper
0.0,CreateParameterTypeInformationWrapper
0.0,GetOrCreateBaseFunctionWrapper
0.0,SloppyOverrideComparer
0.0,BindingCacheComparer
0.0,NullabilityInfoTypeComparer
0.0,NameCollisionForAddedModulesTypeComparer
0.0,CLRSignatureComparer
0.0,ConversionSignatureComparer
0.0,MethodGroupSignatureComparer
0.0,WellKnownMembersSignatureComparer
0.0,AnonymousTypeOrDelegateComparer
0.0,ConsiderEverythingComparer
0.0,BinarySearchComparer
0.0,DeclarationOrderTypeSymbolComparer
0.0,SynthesizedDelegateSymbolComparer
0.0,LexicalOrderSymbolComparer
0.0,RootNamespaceLocationComparer
0.0,PositionComparer
0.0,CSharpWithTupleNamesComparer
0.0,CSharpWithoutTupleNamesComparer
0.0,IgnoreNullableModifiersForReferenceTypesComparer
0.0,CasesComparer
0.0,UsingTargetComparer
0.0,SyntaxKindEqualityComparer
0.0,ExplicitInterfaceImplementationTargetMemberEqualityComparer
0.0,MethodTypeInferrer
0.0,BestTypeInferrer
0.0,DynamicTypeEraser
0.0,_synthesizedFieldNameIdDispenser
0.0,_callSiteIdDispenser
0.0,MakeParser
0.0,GeneratedNameParser
0.0,_xmlParser
0.0,SyntaxParser
0.0,ScanXmlCharacter
0.0,IsPossibleLambdaParameter
0.0,ParseLambdaParameter
0.0,FindNamedParameter
0.0,VisitUnhoistedParameter
0.0,BoundParameter
0.0,HasUnsafeParameter
0.0,IsPossibleParameter
0.0,IsUnfixedTypeParameter
0.0,HasInvalidTypeParameter
0.0,LazyNullableTypeParameter
0.0,IsPossiblyNullableTypeTypeParameter
0.0,ParseTypeParameter
0.0,SubstituteTypeParameter
0.0,FindEnclosingTypeParameter
0.0,_createRetargetingTypeParameter
0.0,AddMemberLookupSymbolsInfoInTypeParameter
0.0,LookupMembersInTypeParameter
0.0,CreateErrorIfLookupOnTypeParameter
0.0,get_OverriddenTypeParameter
0.0,GetTypeParameter
0.0,ParseParameter
0.0,CanReuseParameter
0.0,IsPossibleCrefParameter
0.0,ParseCrefParameter
0.0,GetRangeVariableUnderlyingParameter
0.0,TryHoistTopLevelParameter
0.0,DeriveUseSiteInfoFromParameter
0.0,GetEffectiveRefKindAndMarkMatchedInParameter
0.0,CheckForMeaninglessOnParameter
0.0,GetOrAddModelForParameter
0.0,get_ThisParameter
0.0,TryGetThisParameter
0.0,GetParameter
0.0,ReportUnassignedOutParameter
0.0,HasAnyOutParameter
0.0,NeedsLineBreakAfter
0.0,LineBreaksAfter
0.0,_writer
0.0,ExpressionLambdaRewriter
0.0,AsyncRewriter
0.0,BoundTreeRewriter
0.0,_lazyDelegateCacheRewriter
0.0,AsyncMethodToStateMachineRewriter
0.0,AsyncIteratorMethodToStateMachineRewriter
0.0,DecisionDagRewriter
0.0,BaseSwitchLocalRewriter
0.0,IsPatternExpressionGeneralLocalRewriter
0.0,SwitchExpressionLocalRewriter
0.0,PatternLocalRewriter
0.0,IsPatternExpressionLinearLocalRewriter
0.0,SwitchStatementLocalRewriter
0.0,AsyncExceptionHandlerRewriter
0.0,InitializerRewriter
0.0,AsyncIteratorRewriter
0.0,MethodToClassRewriter
0.0,NullabilityRewriter
0.0,CSharpDiagnosticFilter
0.0,GetSyntaxNodesToAnalyzeFilter
0.0,BindCatchFilter
0.0,LookupFilter
0.0,PassesFilter
0.0,CompoundInstrumenter
0.0,IsVoidPointer
0.0,_innermostFramePointer
0.0,NormalizeTaskTypesInPointer
0.0,NormalizeTaskTypesInFunctionPointer
0.0,GetFixedDelegateOrFunctionPointer
0.0,MethodIsCompatibleWithDelegateOrFunctionPointer
0.0,ResolveMethodGroupForFunctionPointer
0.0,_nodeCounter
0.0,CommandLineDiagnosticFormatter
0.0,_diagnosticFormatter
0.0,InitializerMemberGetter
0.0,EnsureSpecialPropertyGetter
0.0,InitializerMemberSetter
0.0,LocalSubstituter
0.0,set_Receiver
0.0,EmitFieldLoadReceiver
0.0,RequiresVariableReceiver
0.0,CheckRestrictedTypeReceiver
0.0,CanUseCallOnRefTypeReceiver
0.0,MethodMayMutateReceiver
0.0,ReplaceTypeOrValueReceiver
0.0,IsMethodGroupWithTypeOrValueReceiver
0.0,TryBindInteractiveReceiver
0.0,SynthesizeReceiver
0.0,BoundConditionalReceiver
0.0,BinderWithConditionalReceiver
0.0,EmitConditionalReceiver
0.0,BoundComplexConditionalReceiver
0.0,EmitComplexConditionalReceiver
0.0,VisitCallReceiver
0.0,CheckPossibleNullReceiver
0.0,CreateBoundDynamicInvocationExpressionReceiver
0.0,CreateBoundDynamicIndexerAccessExpressionReceiver
0.0,SynthesizeMethodGroupReceiver
0.0,CheckFieldAsReceiver
0.0,IsInstanceFieldAccessWithNonThisReceiver
0.0,IsThisReceiver
0.0,BindConditionalAccessReceiver
0.0,MakeDynamicIndexerAccessReceiver
0.0,TransformCompoundAssignmentFieldOrEventAccessReceiver
0.0,BoundImplicitReceiver
0.0,CreateImplicitReceiver
0.0,WasImplicitReceiver
0.0,TransformPropertyOrEventReceiver
0.0,CreateGeneratorDriver
0.0,SyntaxRemover
0.0,MakeLexer
0.0,BindDynamicIndexer
0.0,IsMethodOrIndexer
0.0,TryBindIndexOrRangeImplicitIndexer
0.0,AddInitializer
0.0,BindFieldInitializer
0.0,RewriteFieldInitializer
0.0,UpdateArgumentsAndInitializer
0.0,BoundInitializer
0.0,IsBindableInitializer
0.0,BindInferredVariableInitializer
0.0,IsValidFixedVariableInitializer
0.0,IsPossibleVariableInitializer
0.0,ParseVariableInitializer
0.0,GenerateModuleInitializer
0.0,CaptureRefInitializer
0.0,BindStackAllocWithInitializer
0.0,LocalWithInitializer
0.0,MakeExpressionWithInitializer
0.0,CheckInitializer
0.0,ShouldEmitBlockInitializer
0.0,IsMultidimensionalInitializer
0.0,BindFieldOrEnumInitializer
0.0,TryCalculateSyntaxOffsetOfPositionInInitializer
0.0,GetSubmissionInitializer
0.0,VisitObjectCreationInitializer
0.0,MakeDynamicCollectionInitializer
0.0,MakeCollectionInitializer
0.0,BoundFixedLocalCollectionInitializer
0.0,GetFixedLocalCollectionInitializer
0.0,ParseObjectOrCollectionInitializer
0.0,GetBindingRootOrInitializer
0.0,LowerBodyOrInitializer
0.0,ParseAnonymousTypeMemberInitializer
0.0,InEnumMemberInitializer
0.0,CreateVariableDeclaratorInitializer
0.0,BindConstructorInitializer
0.0,GetSymbolInfoFromBoundConstructorInitializer
0.0,ParseConstructorInitializer
0.0,CreateSpanForConstructorInitializer
0.0,GenerateBaseParameterlessConstructorInitializer
0.0,BindImplicitConstructorInitializer
0.0,_hasThisInitializer
0.0,AddObjectInitializer
0.0,CheckValEscapeOfObjectInitializer
0.0,GetValEscapeOfObjectInitializer
0.0,GetInitializer
0.0,VisitInitializer
0.0,BindEnumConstantInitializer
0.0,BoundDynamicCollectionElementInitializer
0.0,BoundCollectionElementInitializer
0.0,VisitObjectElementInitializer
0.0,BindUnexpectedComplexElementInitializer
0.0,ParseComplexElementInitializer
0.0,ParseExpressionsForComplexElementInitializer
0.0,IsComplexElementInitializer
0.0,BoundGlobalStatementInitializer
0.0,get_ScriptInitializer
0.0,RewriteScriptInitializer
0.0,ShouldOptimizeOutInitializer
0.0,IsAccessorListFollowedByInitializer
0.0,BindUnexpectedArrayInitializer
0.0,BindPossibleArrayInitializer
0.0,ParseArrayInitializer
0.0,ParseDictionaryInitializer
0.0,IsDictionaryInitializer
0.0,IsFieldOrPropertyInitializer
0.0,SyntaxNormalizer
0.0,Optimizer
0.0,MethodBodySynthesizer
0.0,MakePair
0.0,SingletonOrPair
0.0,DoOperatorsPair
0.0,BindFor
0.0,CanRewriteForEachAsFor
0.0,RewriteForEachStatementAsFor
0.0,s_trimmedDocCommentExterior
0.0,GetCallStackBehavior
0.0,GetObjCreationStackBehavior
0.0,get_Error
0.0,set_Error
0.0,AddError
0.0,ReportReadOnlyFieldError
0.0,CreateReflectionTypeNotFoundError
0.0,AddVarianceError
0.0,CyclicInheritanceError
0.0,GenerateBadConditionalAccessNodeError
0.0,MakeError
0.0,GetStandardRValueRefEscapeError
0.0,GetStandardCallEscapeError
0.0,GetProtectedMemberInSealedTypeError
0.0,WithXmlParseError
0.0,HasNonObsoleteError
0.0,GetStandardLvalueError
0.0,GetRangeLvalueError
0.0,GetMethodGroupOrFunctionPointerLvalueError
0.0,GetThisLvalueError
0.0,AddCrefError
0.0,ReportReadonlyLocalError
0.0,GetExpectedTokenError
0.0,GenerateImplicitConversionError
0.0,TypeOrError
0.0,ReportAssignmentOperatorError
0.0,ReportUnaryOperatorError
0.0,ReportBinaryOperatorError
0.0,BindDeclarationExpressionAsError
0.0,GenerateNullCoalescingBadBinaryOpsError
0.0,GenerateNullCoalescingAssignmentBadBinaryOpsError
0.0,GenerateConflictingConstraintsError
0.0,TrySetError
0.0,BindMemberAccessReportError
0.0,AddAccessor
0.0,CreateExpressionBodiedAccessor
0.0,MakeSynthesizedSealedAccessor
0.0,GetSynthesizedSealedAccessor
0.0,_lazySynthesizedSealedAccessor
0.0,GetOwnOrInheritedAccessor
0.0,GetPropertiesForExplicitlyImplementedAccessor
0.0,GetSymbolsForExplicitlyImplementedAccessor
0.0,GetEventsForExplicitlyImplementedAccessor
0.0,IsPossibleAccessor
0.0,CheckForAttributeOnAccessor
0.0,CheckExplicitImplementationAccessor
0.0,CompileFieldLikeEventAccessor
0.0,IsFieldLikeEventAccessor
0.0,ParametersMatchEventAccessor
0.0,CheckForMemberConflictWithEventAccessor
0.0,SynthesizedSealedPropertyAccessor
0.0,ParametersMatchPropertyAccessor
0.0,CheckForMemberConflictWithPropertyAccessor
0.0,GetTupleCtor
0.0,SynthesizedRecordCopyCtor
0.0,DagTempAllocator
0.0,开整灭汁
0.0,locator
0.0,DeepTranslator
0.0,get_ScopeDesignator
0.0,ScanDesignator
0.0,LocalFunctionNameTerminator
0.0,IsTerminator
0.0,ParseVariableDeclarator
0.0,CanReuseVariableDeclarator
0.0,CreateVariableDeclarator
0.0,SourceMemberFieldSymbolFromDeclarator
0.0,IdSeparator
0.0,GenerationSeparator
0.0,AssignmentTokenNeedsSeparator
0.0,BinaryTokenNeedsSeparator
0.0,SuffixSeparator
0.0,SyntaxTreeDiagnosticEnumerator
0.0,GenerateIAsyncEnumerableImplementation_GetAsyncEnumerator
0.0,ExtensionMethodScopeEnumerator
0.0,GetDisposalInfoForEnumerator
0.0,"System.Collections.Generic.IEnumerable<(Microsoft.Cci.ITypeDefinition,System.Collections.Immutable.ImmutableArray<Microsoft.Cci.DebugSourceDocument>)>.GetEnumerator"
0.0,"System.Collections.Generic.IEnumerable<(Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbolBody,Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbolImplemented)>.GetEnumerator"
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Syntax.InternalSyntax.SyntaxTrivia>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.CSharpAttributeData>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.Diagnostic>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.Emit.InstrumentationKind>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.SyntaxKind>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IMethodReference>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.ITypeReference>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IAssemblyReference>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.SyntaxNode>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.SecurityAttribute>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<System.String>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.FieldSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.MethodSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.INamespaceSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.IModuleSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.TypeSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.NamedTypeSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.Metadata.PE.PENamedTypeSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.INamespaceOrTypeSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.EventSymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.AssemblySymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Symbols.PropertySymbol>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.SyntaxToken>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.CodeAnalysis.CSharp.Syntax.InternalSyntax.SyntaxToken>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.MethodImplementation>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IFieldDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IMethodDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.INestedTypeDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.INamespaceTypeDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IEventDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IPropertyDefinition>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IGenericMethodParameter>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.IGenericTypeParameter>.GetEnumerator
0.0,System.Collections.Generic.IEnumerable<Microsoft.Cci.TypeReferenceWithAttributes>.GetEnumerator
0.0,System.Collections.IEnumerable.GetEnumerator
0.0,CodeGenerator
0.0,MakeLiftedDecimalIncDecOperator
0.0,MakeDecimalIncDecOperator
0.0,GetDecimalIncDecOperator
0.0,MoreSpecificOperator
0.0,RewritePointerNumericOperator
0.0,LowerLiftedBinaryArithmeticOperator
0.0,CheckForUnmatchedOperator
0.0,EmitBinaryCondOperator
0.0,IsNestedLocalOfCompoundOperator
0.0,RewriteTupleSingleOperator
0.0,RewriteTupleOperator
0.0,BoundRefTypeOperator
0.0,EmitRefTypeOperator
0.0,BoundRefValueOperator
0.0,EmitRefValueOperator
0.0,BoundNameOfOperator
0.0,BoundTypeOfOperator
0.0,BoundSizeOfOperator
0.0,BoundUnconvertedAddressOfOperator
0.0,BoundAddressOfOperator
0.0,BoundMakeRefOperator
0.0,EmitMakeRefOperator
0.0,TryBindNameofOperator
0.0,BindNullCoalescingOperator
0.0,BoundNullCoalescingOperator
0.0,MakeNullCoalescingOperator
0.0,GetConvertedLeftForNullCoalescingOperator
0.0,EmitNullCoalescingOperator
0.0,EmitShortCircuitingOperator
0.0,PrepareBoolConversionAndTruthOperator
0.0,MakeTruthTestForDynamicLogicalOperator
0.0,CheckLiftedUserDefinedConditionalLogicalOperator
0.0,IsValidUserDefinedConditionalLogicalOperator
0.0,BoundUserDefinedConditionalLogicalOperator
0.0,BindConditionalLogicalOperator
0.0,BoundUnconvertedConditionalOperator
0.0,FoldConditionalOperator
0.0,BindConditionalOperator
0.0,BoundConditionalOperator
0.0,RewriteConditionalOperator
0.0,BindValueConditionalOperator
0.0,BindRefConditionalOperator
0.0,GenerateConversionForConditionalOperator
0.0,EmitConditionalOperator
0.0,BoolOperator
0.0,LowerLiftedBooleanOperator
0.0,HasApplicableBooleanOperator
0.0,BoundPointerIndirectionOperator
0.0,EmitPointerIndirectionOperator
0.0,LowerLiftedUserDefinedComparisonOperator
0.0,LowerLiftedBuiltInComparisonOperator
0.0,BetterOperator
0.0,CheckConstraintLanguageVersionAndRuntimeSupportForOperator
0.0,BindAsOperator
0.0,BoundAsOperator
0.0,MakeAsOperator
0.0,BindIsOperator
0.0,BoundIsOperator
0.0,MakeIsOperator
0.0,ParseTypeOrPatternForIsOperator
0.0,IsIncrementOrDecrementOperator
0.0,MakeUserDefinedIncrementOperator
0.0,BindIncrementOperator
0.0,BoundIncrementOperator
0.0,MakeIncrementOperator
0.0,MakeBuiltInIncrementOperator
0.0,MakeStaticAssignmentOperator
0.0,IsExpectedAssignmentOperator
0.0,VisitWindowsRuntimeEventFieldAssignmentOperator
0.0,BoundCompoundAssignmentOperator
0.0,CheckCompoundAssignmentOperator
0.0,MakeAssignmentOperator
0.0,BindNullCoalescingAssignmentOperator
0.0,BoundNullCoalescingAssignmentOperator
0.0,CreateBoundDeconstructionAssignmentOperator
0.0,RewriteNoPiaEventAssignmentOperator
0.0,BoundEventAssignmentOperator
0.0,RewriteWindowsRuntimeEventAssignmentOperator
0.0,BindArgListOperator
0.0,BoundArgListOperator
0.0,EmitArgListOperator
0.0,MakeDynamicUnaryOperator
0.0,OptimizeLiftedUnaryOperator
0.0,LowerLiftedUnaryOperator
0.0,FoldUnaryOperator
0.0,BindUnaryOperator
0.0,BoundUnaryOperator
0.0,MakeUnaryOperator
0.0,FoldNativeIntegerOverflowingUnaryOperator
0.0,FoldCheckedIntegralUnaryOperator
0.0,FoldUncheckedIntegralUnaryOperator
0.0,FoldEnumUnaryOperator
0.0,FoldNeverOverflowUnaryOperator
0.0,BindDynamicBinaryOperator
0.0,MakeDynamicBinaryOperator
0.0,IsUnsignedBinaryOperator
0.0,LowerUserDefinedBinaryOperator
0.0,IsExpectedBinaryOperator
0.0,RewriteLiftedBinaryOperator
0.0,FoldBinaryOperator
0.0,BoundBinaryOperator
0.0,MakeBinaryOperator
0.0,BindSimpleBinaryOperator
0.0,IsSimpleBinaryOperator
0.0,BindTupleBinaryOperator
0.0,BoundTupleBinaryOperator
0.0,BoundTreeWalkerWithStackGuardWithoutRecursionOnTheLeftOfBinaryOperator
0.0,BoundTreeRewriterWithStackGuardWithoutRecursionOnTheLeftOfBinaryOperator
0.0,GetCorrespondingBinaryOperator
0.0,CreateBoundInterpolatedStringBinaryOperator
0.0,FoldNativeIntegerOverflowingBinaryOperator
0.0,CheckBinaryOperator
0.0,MakeDynamicLogicalBinaryOperator
0.0,FoldCheckedIntegralBinaryOperator
0.0,FoldUncheckedIntegralBinaryOperator
0.0,FoldEnumBinaryOperator
0.0,IsTypelessExpressionAllowedInBinaryOperator
0.0,EmitBinaryOperator
0.0,SynthesizedRecordEqualityOperator
0.0,GetCustomAttributesToEmitIterator
0.0,_ctor
0.0,RefKindVector
0.0,DebugInfoInjector
0.0,DynamicAnalysisInjector
0.0,s_declaringSyntaxReferencesSelector
0.0,LabelCollector
0.0,s_typeParameterSymbolCollector
0.0,AwaitDetector
0.0,GetPartKindForConstructorOrDestructor
0.0,Microsoft.Cci.ICustomAttribute.Constructor
0.0,SynthesizedStaticConstructor
0.0,SynthesizedPrivateImplementationDetailsStaticConstructor
0.0,CreatePrivateImplementationDetailsStaticConstructor
0.0,AsyncConstructor
0.0,CalculateSyntaxOffsetInSynthesizedConstructor
0.0,TryGetSynthesizedRecordConstructor
0.0,SynthesizedInstanceConstructor
0.0,FoldParameterlessValueTypeConstructor
0.0,IsDefaultValueTypeConstructor
0.0,SynthesizedDelegateConstructor
0.0,GenerateConstructor
0.0,RewriteConstructor
0.0,HasAcceptableAttributeConstructor
